Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
161,"Sioux City, Iowa",7303.0,8414.0,57478.0,16227.0,6.573885326700482
162,"Boynton Beach, Florida",2044.0,10196.0,77489.0,15018.0,6.546171903930924
163,"Warwick, Rhode Island",0.0,18628.0,49187.0,19685.0,6.539836992481202
164,"Detroit, Michigan",0.0,72121.0,553690.0,71992.0,6.538868797007027
165,"Tampa, Florida",13924.0,95028.0,218979.0,117694.0,6.5386841071824024
166,"Grand Rapids, Michigan",4792.0,29279.0,151865.0,33783.0,6.52260375153815
167,"West Valley City, Utah",6338.0,20584.0,85677.0,29473.0,6.519488080172841
168,"Irvine, California",1316.0,61802.0,140060.0,70363.0,6.509652166066129
169,"Hillsboro, Oregon",2122.0,31355.0,72825.0,31160.0,6.4976180977096805
170,"Boise City, Idaho",20629.0,36130.0,112659.0,71320.0,6.491271248804664
171,"Cincinnati, Ohio",7797.0,78240.0,186364.0,74908.0,6.47917636213831
172,"Ogden, Utah",2636.0,14543.0,71709.0,16078.0,6.449586432498942
173,"West Palm Beach, Florida",1762.0,36371.0,69950.0,31690.0,6.449529443793639
174,"Kennewick, Washington",3867.0,13483.0,53298.0,24487.0,6.445626574977941
175,"Albuquerque, New Mexico",17038.0,125898.0,351106.0,119143.0,6.445168346635321
176,"Tustin, California",0.0,17243.0,53726.0,15617.0,6.444231898435023
177,"New Britain, Connecticut",1035.0,8630.0,56817.0,7584.0,6.439607561961097
178,"Flint, Michigan",42.0,14099.0,76700.0,8396.0,6.4389149738823015
179,"El Cajon, California",3365.0,27238.0,80475.0,23339.0,6.428894488988118
180,"Medford, Oregon",13404.0,9829.0,57639.0,21419.0,6.42393218727377
181,"Federal Way, Washington",1007.0,21721.0,67165.0,16513.0,6.420267406764757
182,"Chula Vista, California",6950.0,90780.0,129758.0,64197.0,6.40482126085909
183,"Rialto, California",7041.0,7925.0,93189.0,11560.0,6.400937753480309
184,"San Diego, California",50162.0,393877.0,687120.0,343142.0,6.400402452987623
185,"Riverside, California",7501.0,60100.0,251927.0,49893.0,6.376952183637583
186,"Dallas, Texas",67414.0,305431.0,835331.0,269393.0,6.368995003920202
187,"Merced, California",10225.0,1392.0,68657.0,14035.0,6.366355055693187
188,"Fresno, California",15410.0,135525.0,338218.0,96986.0,6.347717233589553
189,"Lauderhill, Florida",0.0,14966.0,56974.0,0.0,6.340358193231197
190,"Dayton, Ohio",13222.0,22969.0,123199.0,25569.0,6.335139281223348
191,"Phoenix, Arizona",57785.0,289172.0,1087878.0,227195.0,6.330519494707961
192,"Renton, Washington",5432.0,19925.0,82758.0,17652.0,6.326215813452867
193,"Honolulu, Hawaii",81732.0,156437.0,569775.0,176877.0,6.3249538695223215
194,"Concord, California",11104.0,24699.0,90902.0,23678.0,6.313488681706395
195,"Vancouver, Washington",6912.0,64411.0,90427.0,49778.0,6.311568930030915
196,"Rancho Cucamonga, California",2167.0,57799.0,94842.0,33769.0,6.310100885775263
197,"Kent, Washington",9975.0,18920.0,69240.0,26323.0,6.302248443989985
198,"Vista, California",0.0,32234.0,68127.0,12237.0,6.296366627059841
199,"Duluth, Minnesota",7275.0,10722.0,58197.0,18969.0,6.295275917165949
200,"Aurora, Colorado",33067.0,54430.0,254137.0,62428.0,6.279294553285073
201,"Sunrise, Florida",0.0,16325.0,82174.0,3009.0,6.270429035409186
202,"Wilmington, North Carolina",0.0,52769.0,54275.0,36850.0,6.256856472564236
203,"Longmont, Colorado",7576.0,21428.0,53885.0,24283.0,6.245588252626862
204,"Tucson, Arizona",52491.0,84127.0,357308.0,85047.0,6.239144776044916
205,"Des Moines, Iowa",8200.0,43580.0,165866.0,25922.0,6.230116327613686
206,"Montgomery, Alabama",15573.0,40030.0,120941.0,33176.0,6.2296348765772915
207,"Gainesville, Florida",5841.0,28997.0,106435.0,22842.0,6.226110381520018
208,"Roanoke, Virginia",11341.0,21107.0,81804.0,21405.0,6.220946947079769
209,"Plantation, Florida",0.0,25672.0,69211.0,5954.0,6.219934673101926
210,"Waukegan, Illinois",9896.0,16086.0,83844.0,8292.0,6.218878356255699
211,"Provo, Utah",10260.0,22523.0,67990.0,18375.0,6.210740997927388
212,"Lansing, Michigan",2625.0,30708.0,94748.0,15644.0,6.209894626983183
213,"Ontario, California",1355.0,39046.0,127892.0,12506.0,6.197345350943661
214,"Las Vegas, Nevada",43980.0,166855.0,364935.0,134975.0,6.191763090693198
215,"Deerfield Beach, Florida",1265.0,25510.0,44769.0,12445.0,6.191069820546676
216,"Citrus Heights, California",0.0,24151.0,60251.0,9565.0,6.1902692042503125
217,"Waukesha, Wisconsin",6679.0,19745.0,44297.0,15854.0,6.187924981382129
218,"El Paso, Texas",30036.0,135278.0,480986.0,65830.0,6.1873662555698345
219,"San Bernardino, California",16092.0,53671.0,188047.0,28916.0,6.179108552929864
220,"Peoria, Illinois",4837.0,34563.0,86670.0,12262.0,6.165839201493888
221,"Centennial, Colorado",3162.0,42732.0,85922.0,16167.0,6.1656737242577995
222,"Portsmouth, Virginia",7712.0,18106.0,53806.0,15473.0,6.159296906261366
223,"Westminster, Colorado",5506.0,41462.0,84065.0,14968.0,6.1567408154017675
224,"Tulsa, Oklahoma",24200.0,102765.0,261811.0,54017.0,6.152628702469623
225,"Coral Springs, Florida",0.0,55046.0,95415.0,12891.0,6.1519576065635455
226,"Thornton, Colorado",9222.0,41331.0,100195.0,26495.0,6.149632663096783
227,"Orlando, Florida",2420.0,159648.0,224333.0,71218.0,6.149459542361198
228,"North Las Vegas, Nevada",12104.0,58546.0,139952.0,36746.0,6.147258114074096
229,"Lakewood, Colorado",2294.0,57981.0,89933.0,35345.0,6.144908519540592
230,"Glendale, Arizona",17459.0,44004.0,180581.0,35920.0,6.135158168910929
231,"Dearborn, Michigan",1858.0,36672.0,37612.0,18559.0,6.134004031525258
232,"Garland, Texas",13201.0,57551.0,148601.0,21334.0,6.130705788889827
233,"Bend, Oregon",8545.0,33110.0,47173.0,15304.0,6.10668822162963
234,"Brooklyn Park, Minnesota",3530.0,22430.0,60433.0,5156.0,6.103396455507577
235,"Parma, Ohio",1923.0,22341.0,47282.0,10233.0,6.102141780060638
236,"Simi Valley, California",12137.0,26513.0,71857.0,26704.0,6.0991009237022205
237,"Folsom, California",4860.0,18091.0,49952.0,15136.0,6.093156681159846
238,"Omaha, Nebraska",17444.0,167699.0,250549.0,80861.0,6.08708043103948
239,"Bloomington, Illinois",4575.0,25860.0,47072.0,15318.0,6.083922207889773
240,"Fontana, California",6467.0,49405.0,156708.0,9774.0,6.082028159932742
241,"Mission Viejo, California",4029.0,28657.0,68912.0,9447.0,6.0819447307990355
242,"Thousand Oaks, California",16380.0,35288.0,62706.0,34818.0,6.081154167995465
243,"Lafayette, Indiana",11495.0,9784.0,55946.0,18259.0,6.076865454449242
244,"Roseville, California",1579.0,51755.0,68833.0,26432.0,6.068467380066664
245,"Oceanside, California",12009.0,40214.0,106603.0,21240.0,6.0640633522094545
246,"Asheville, North Carolina",16200.0,43860.0,52761.0,30462.0,6.063679461000445
247,"Houston, Texas",138685.0,1164196.0,1520400.0,644909.0,6.0599098862579766
248,"Arvada, Colorado",11510.0,38878.0,55239.0,29712.0,6.053080743443074
249,"Fort Collins, Colorado",16745.0,45389.0,102008.0,25260.0,6.051965076787383
250,"Wyoming, Michigan",1574.0,31104.0,49806.0,5698.0,6.048908119451514
251,"Escondido, California",9718.0,43979.0,86693.0,26393.0,6.039713280130467
252,"West Jordan, Utah",11889.0,33246.0,71869.0,15327.0,6.033846148951056
253,"Long Beach, California",1834.0,206691.0,197570.0,62945.0,5.998096223417147
254,"San Mateo, California",686.0,40490.0,53739.0,13989.0,5.957757580795446
255,"Hampton, Virginia",5615.0,32278.0,86835.0,10313.0,5.953386866133054
256,"Plano, Texas",1844.0,136964.0,113278.0,47253.0,5.951056459310963
257,"Springfield, Illinois",17080.0,27109.0,82014.0,19232.0,5.927723906320963
258,"Santa Fe, New Mexico",9721.0,25803.0,48215.0,16943.0,5.910249989806359
259,"Columbia, South Carolina",19837.0,53498.0,114930.0,32987.0,5.906611846268175
260,"Upland, California",3668.0,28733.0,36504.0,10944.0,5.9019247513892985
261,"Corpus Christi, Texas",36981.0,80634.0,181674.0,42035.0,5.89821648083716
262,"Elk Grove, California",2339.0,67909.0,79126.0,21011.0,5.895028287330705
263,"Carrollton, Texas",2502.0,55846.0,77051.0,15598.0,5.885253035699908
264,"Savannah, Georgia",23187.0,56669.0,85657.0,35662.0,5.883816263661515
265,"Memphis, Tennessee",49680.0,211245.0,368057.0,86981.0,5.882061936896623
266,"Topeka, Kansas",23550.0,22702.0,83992.0,15989.0,5.870635795001993
267,"Chandler, Arizona",5753.0,97564.0,126126.0,33302.0,5.865131992095598
268,"Columbus, Ohio",58427.0,382757.0,448349.0,156323.0,5.863255377212038
269,"Spokane Valley, Washington",17616.0,17974.0,63841.0,11706.0,5.862951748032182
270,"Mesa, Arizona",30783.0,186240.0,259692.0,69761.0,5.8614789651281445
271,"Sioux Falls, South Dakota",17128.0,62805.0,79082.0,27628.0,5.86140639447614
272,"Bloomington, Minnesota",5550.0,36002.0,38156.0,17199.0,5.836763190753155
273,"San Antonio, Texas",100771.0,566108.0,844083.0,199506.0,5.827080289383404
274,"Lewisville, Texas",9235.0,38783.0,53066.0,19356.0,5.826876453005645
275,"Moreno Valley, California",18644.0,43268.0,139036.0,6248.0,5.825114359045746
276,"Hemet, California",11531.0,29924.0,60177.0,13238.0,5.824357053511292
277,"Cedar Rapids, Iowa",23429.0,46303.0,78329.0,20493.0,5.822876067204451
278,"Colorado Springs, Colorado",33096.0,230257.0,166184.0,97531.0,5.822188927584696
279,"Austin, Texas",101539.0,384261.0,460722.0,183660.0,5.822143992830592
280,"Kansas City, Missouri",56435.0,147255.0,247135.0,79425.0,5.818445321223851
281,"Scottsdale, Arizona",31494.0,84367.0,103455.0,46588.0,5.803648566479077
282,"Raleigh, North Carolina",21928.0,226366.0,208125.0,69283.0,5.799561098152667
283,"Louisville, Kentucky",89040.0,203577.0,299748.0,118907.0,5.788497338496903
284,"Overland Park, Kansas",8009.0,86204.0,93287.0,25738.0,5.788421610446641
285,"Independence, Missouri",15318.0,28951.0,73760.0,8980.0,5.767458460258306
286,"Perris, California",11261.0,22485.0,54696.0,6161.0,5.7636741796883015
287,"Lexington, Kentucky",23391.0,95646.0,176149.0,26486.0,5.763083775431267
288,"Bakersfield, California",53915.0,120004.0,292617.0,27851.0,5.762153993361051
289,"Yuma, Arizona",14900.0,28697.0,57962.0,15519.0,5.760704739350555
290,"Amarillo, Texas",29617.0,46374.0,113330.0,24448.0,5.745522035468192
291,"Redlands, California",7593.0,23030.0,55432.0,4087.0,5.738931790660118
292,"Corona, California",12599.0,75311.0,83662.0,23428.0,5.715007287449396
293,"Fairfield, California",4175.0,39139.0,64945.0,11259.0,5.697343320230997
294,"Clovis, California",10211.0,37282.0,60369.0,10344.0,5.6776873468886135
295,"Henderson, Nevada",11991.0,150333.0,138068.0,31069.0,5.669151360031402
296,"Pembroke Pines, Florida",11086.0,57281.0,96262.0,6818.0,5.666420004586348
297,"Lakewood, California",4709.0,30698.0,43683.0,4612.0,5.6655864979645845
298,"Melbourne, Florida",6941.0,37911.0,67783.0,11021.0,5.660488732749256
299,"Newport News, Virginia",19608.0,51625.0,103180.0,11582.0,5.660163473551215
300,"Wichita, Kansas",50661.0,124566.0,207981.0,43087.0,5.65838883501109
301,"Auburn, Washington",8294.0,31500.0,43449.0,9773.0,5.656154798495335
302,"Indianapolis, Indiana",117255.0,276355.0,404809.0,107286.0,5.649747434319122
303,"Boca Raton, Florida",9023.0,45870.0,49276.0,14813.0,5.648160845205247
304,"Redwood City, California",0.0,54415.0,37770.0,11849.0,5.644036413196901
305,"Kansas City, Kansas",16242.0,52088.0,70136.0,14063.0,5.640552909524366
306,"Tallahassee, Florida",25054.0,73823.0,115181.0,20580.0,5.635970706947904
307,"Virginia Beach, Virginia",37883.0,144483.0,241759.0,26076.0,5.635203644126677
308,"Indio, California",10143.0,41547.0,49512.0,7403.0,5.632754864925767
309,"San Ramon, California",904.0,47422.0,39501.0,6217.0,5.6242503508995805
310,"Little Rock, Arkansas",19356.0,80002.0,76905.0,29459.0,5.6215878198427225
311,"Chino, California",13753.0,24512.0,39095.0,15904.0,5.621145915161036
312,"Charlotte, North Carolina",72758.0,334740.0,396403.0,109149.0,5.614293360310585
313,"North Charleston, South Carolina",12147.0,49348.0,63193.0,13965.0,5.607864881925992
314,"Reno, Nevada",40890.0,89054.0,115527.0,40391.0,5.595159276338344
315,"Aurora, Illinois",19424.0,90968.0,114284.0,20544.0,5.584104284444902
316,"Norwalk, Connecticut",8525.0,35411.0,35548.0,9115.0,5.573678507717505
317,"Arlington Heights, Illinois",0.0,55468.0,26375.0,8238.0,5.569558450026555
318,"Carlsbad, California",2920.0,68573.0,50349.0,12553.0,5.5670531289345435
319,"Fort Wayne, Indiana",38539.0,91604.0,135736.0,28434.0,5.563600924686876
320,"Charleston, South Carolina",15459.0,78087.0,66780.0,28449.0,5.524473161449513
321,"Plymouth, Minnesota",2050.0,36882.0,46511.0,5795.0,5.516822111285579
322,"Davie, Florida",2063.0,71227.0,59325.0,7414.0,5.506631896926616
323,"Elgin, Illinois",9181.0,75351.0,77367.0,17678.0,5.506160090247169
324,"Avondale, Arizona",15117.0,31939.0,52243.0,5678.0,5.494100963469191
325,"Redding, California",20240.0,27411.0,53550.0,9752.0,5.485626203983005
326,"Victorville, California",28079.0,35619.0,78363.0,2553.0,5.481755970339915
327,"Layton, Utah",2875.0,62224.0,38191.0,9623.0,5.4759640281968345
328,"Miramar, Florida",3557.0,64589.0,69810.0,2976.0,5.471022979353984
329,"Daly City, California",3248.0,65833.0,29982.0,13335.0,5.446616160055294
330,"Murrieta, California",12401.0,49449.0,55769.0,11651.0,5.435484481684602
331,"Durham, North Carolina",34683.0,114432.0,118277.0,36219.0,5.426341601588875
332,"Lakeland, Florida",25983.0,54708.0,51146.0,22243.0,5.422975077881618
333,"Nashville, Tennessee",102838.0,257722.0,232386.0,92532.0,5.399021174774545
334,"Jacksonville, Florida",101892.0,352009.0,368781.0,74798.0,5.392175107845828
335,"Jackson, Mississippi",24753.0,68454.0,80385.0,11749.0,5.391013264597063
336,"Schaumburg, Illinois",5026.0,69361.0,34063.0,13460.0,5.378193360934943
337,"Santa Barbara, California",8298.0,54617.0,30327.0,11899.0,5.376920916723858
338,"Santa Rosa, California",19915.0,102302.0,62811.0,19410.0,5.359820710023526
339,"Sandy Springs, Georgia",15205.0,45267.0,41492.0,12596.0,5.35484048809174
340,"Birmingham, Alabama",59007.0,91853.0,127509.0,28063.0,5.337479698423691
341,"Oklahoma City, Oklahoma",80991.0,291452.0,255146.0,58743.0,5.294838089713831
342,"Anchorage, Alaska",54778.0,83316.0,130437.0,25000.0,5.290610926237683
343,"San Marcos, California",1351.0,59344.0,23835.0,10386.0,5.2857751230450845
