Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
109,"Bloomsburg-Berwick-Sunbury, PA",97662.0,126599.0,37068.0,0.0,3.8363895400252677
110,"Greenville-Spartanburg-Anderson, SC",578114.0,654371.0,171547.0,31851.0,3.8328861972590715
111,"Victoria-Port Lavaca, TX",49552.0,52818.0,18972.0,0.0,3.8322776684256494
112,"Spencer-Spirit Lake, IA",12093.0,19268.0,1977.0,0.0,3.8181567738411357
113,"Jackson-Vicksburg-Brookhaven, MS",283254.0,296520.0,87043.0,11749.0,3.8154417977726096
114,"Joplin-Miami, MO-OK",76580.0,112351.0,20623.0,0.0,3.797030585760334
115,"Steamboat Springs-Craig, CO",14166.0,22229.0,1804.0,0.0,3.795983912502532
116,"Idaho Falls-Rexburg-Blackfoot, ID",87940.0,138851.0,16675.0,0.0,3.7761041528764205
117,"Morgantown-Fairmont, WV",74970.0,97012.0,23530.0,0.0,3.769375577431241
118,"Lafayette-Opelousas-Morgan City, LA",244824.0,324774.0,54456.0,0.0,3.731066162796641
119,"Rockford-Freeport-Rochelle, IL",155954.0,262702.0,15818.0,0.0,3.7296456840855106
120,"Pueblo-Cañon City, CO",71175.0,132873.0,6301.0,2954.0,3.7249753686194365
121,"Rocky Mount-Wilson-Roanoke Rapids, NC",143817.0,104534.0,41068.0,9830.0,3.7219468349804097
122,"Mobile-Daphne-Fairhope, AL",217401.0,402721.0,23363.0,0.0,3.7132628536304977
123,"Green Bay-Shawano, WI",119180.0,233095.0,12588.0,0.0,3.7092174611465563
124,"Knoxville-Morristown-Sevierville, TN",519868.0,448519.0,135388.0,23094.0,3.702300542943604
125,"Huntsville-Decatur, AL",266656.0,267511.0,58850.0,16257.0,3.6996723278766814
126,"South Bend-Elkhart-Mishawaka, IN-MI",322134.0,418946.0,64846.0,0.0,3.690931366690712
127,"Wausau-Stevens Point-Wisconsin Rapids, WI",123865.0,152547.0,30472.0,0.0,3.6821249620120473
128,"Elmira-Corning, NY",80508.0,78409.0,18696.0,3704.0,3.6781944561763447
129,"Myrtle Beach-Conway, SC-NC",163948.0,336630.0,25361.0,0.0,3.676250327609536
130,"Richmond-Connersville, IN",38996.0,43632.0,6908.0,0.0,3.675258231913773
131,"Parkersburg-Marietta-Vienna, WV-OH",61614.0,68981.0,20589.0,0.0,3.6704575045535317
132,"Pullman-Moscow, WA-ID",33148.0,48616.0,6972.0,0.0,3.659229862205098
133,"Greenville-Kinston-Washington, NC",108362.0,152169.0,21826.0,0.0,3.650816072150542
134,"Greensboro--Winston-Salem--High Point, NC",671204.0,881455.0,95984.0,14931.0,3.6426328590068575
135,"Saginaw-Midland-Bay City, MI",134333.0,221967.0,22980.0,0.0,3.6419338858113433
136,"Hot Springs-Malvern, AR",57215.0,64476.0,10461.0,0.0,3.6314877445748284
137,"Lake Charles-Jennings, LA",87382.0,141465.0,11143.0,0.0,3.624581725992969
138,"Cape Girardeau-Sikeston, MO-IL",56022.0,66821.0,12766.0,0.0,3.6199070392393615
139,"Brownsville-Harlingen-Raymondville, TX",158280.0,264388.0,20586.0,0.0,3.61373578603975
140,"Ithaca-Cortland, NY",58106.0,77629.0,14772.0,0.0,3.607230193524833
141,"Macon-Bibb County--Warner Robins, GA",157671.0,242263.0,10222.0,0.0,3.594263427881868
142,"Lima-Van Wert-Celina, OH",87036.0,120937.0,10076.0,0.0,3.59167965867643
143,"Youngstown-Warren, OH-PA",260790.0,348732.0,35514.0,0.0,3.5892592775727565
144,"McAllen-Edinburg, TX",374757.0,487393.0,57104.0,0.0,3.5839764463472843
145,"Tyler-Jacksonville, TX",113851.0,146379.0,19337.0,0.0,3.5686767864515296
146,"Kerrville-Fredericksburg, TX",35260.0,38963.0,4079.0,0.0,3.566825946504021
147,"Marinette-Iron Mountain, WI-MI",43404.0,36535.0,13279.0,0.0,3.5574448576116424
148,"Mansfield-Ashland-Bucyrus, OH",96734.0,104681.0,15042.0,0.0,3.537173300251928
