Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
182,"DuPage County, Illinois",57725.0,428992.0,320992.0,121351.0,5.538543117151802
183,"Kings County, California",28551.0,37170.0,65479.0,19491.0,5.5381620946873165
184,"Monroe County, Indiana",38274.0,34595.0,44449.0,29143.0,5.520288677531901
185,"Peoria County, Illinois",23956.0,54780.0,90644.0,13390.0,5.519173364280101
186,"Wyandotte County, Kansas",20357.0,60305.0,70136.0,14063.0,5.516726052154302
187,"Mecklenburg County, North Carolina",95630.0,428641.0,436019.0,114185.0,5.501787653946052
188,"Webster County, Iowa",9984.0,6186.0,16125.0,4250.0,5.496204391125578
189,"Monroe County, New York",118588.0,204853.0,352980.0,66920.0,5.493783542992488
190,"McLean County, Illinois",38999.0,32044.0,80439.0,21096.0,5.493305544220735
191,"Del Norte County, California",4600.0,12174.0,4483.0,6238.0,5.488382576736442
192,"Mono County, California",4005.0,1871.0,5885.0,2549.0,5.48147964250248
193,"Clark County, Washington",79491.0,158427.0,164909.0,70425.0,5.480842519863681
194,"Salem city, Virginia",4085.0,5898.0,12443.0,2891.0,5.480067481180733
195,"Orange County, Florida",88288.0,616305.0,506451.0,138702.0,5.473806533736132
196,"Clay County, Minnesota",15985.0,11794.0,26346.0,9321.0,5.470585429465915
197,"Duval County, Florida",101892.0,363405.0,377700.0,93189.0,5.461637684009487
198,"Charleston County, South Carolina",43090.0,162603.0,143785.0,51687.0,5.446132022064684
199,"San Luis Obispo County, California",67332.0,67207.0,108657.0,38969.0,5.4410859827256735
200,"Chatham County, Georgia",42814.0,108084.0,101936.0,35662.0,5.433374885796099
201,"Cerro Gordo County, Iowa",7870.0,12965.0,14699.0,7300.0,5.430231272255435
202,"Hartford County, Connecticut",160372.0,241835.0,415032.0,76322.0,5.424289650298666
203,"Williamsburg city, Virginia",0.0,11299.0,3628.0,0.0,5.421042053784558
204,"Shelby County, Tennessee",110834.0,350159.0,387573.0,87808.0,5.420365237551842
205,"Davidson County, Tennessee",103444.0,254921.0,236591.0,92532.0,5.406393083837176
206,"El Paso County, Colorado",75556.0,335312.0,190575.0,97531.0,5.405510490338245
